Sequence,Order,Suborder,Infraorder,Family,Genus,Scientific_name,Adult survival,Age at first breeding,Maximum longevity,Z,GenFLS,GenFL,GenFS,GenLength,Priority for research,
9485,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Leptocoma,Leptocoma zeylonica,0.556204497,1.038367394,6.746055968,0.142143345,2.174451145,1.84967734,2.291657464,2.174451145,Low,
9486,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Leptocoma,Leptocoma minima,0.596522687,0.93614082,5.732410468,0.142143345,2.13149772,1.617898631,2.414594918,2.13149772,Low,
9487,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Leptocoma,Leptocoma brasiliana,0.590499309,1.144208007,4.5,0.142143345,2.032553545,1.621211506,2.586206328,2.032553545,Low,
9488,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Leptocoma,Leptocoma sperata,0.590499309,1.144208007,4.5,0.142143345,2.032553545,1.621211506,2.586206328,2.032553545,Low,
9489,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Leptocoma,Leptocoma juliae,0.590499309,1.144208007,4.5,0.142143345,2.032553545,1.621211506,2.586206328,2.032553545,Low,
9490,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Leptocoma,Leptocoma aspasia,0.562760944,1.05811051,6.512995906,0.142143345,2.217780141,1.833486167,2.345188909,2.217780141,Low,
9491,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Leptocoma,Leptocoma calcostetha,0.633686698,1.046255554,6.120409494,0.142143345,2.360754248,1.767512768,2.776159149,2.360754248,Low,
9492,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Nectarinia,Nectarinia bocagii,0.613578544,1.196553406,8.864161977,0.142143345,2.67208055,2.286452936,2.784401427,2.67208055,Low,
9493,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Nectarinia,Nectarinia purpureiventris,0.672592112,1.151626993,7.926097528,0.142143345,2.856230063,2.114572895,3.205921152,2.856230063,Low,
9494,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Nectarinia,Nectarinia tacazze,0.688138679,1.211426311,8.502625808,0.142143345,3.095413314,2.247821797,3.417979778,3.095413314,Low,
9495,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Nectarinia,Nectarinia kilimensis,0.691220831,1.223841539,8.500607461,0.142143345,3.126102544,2.258185388,3.462401974,3.126102544,Low,
9496,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Nectarinia,Nectarinia famosa,0.666122473,1.157432783,8.60438336,0.142143345,2.913986728,2.215967248,3.152543023,2.913986728,Low,
9497,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Nectarinia,Nectarinia johnstoni,0.689290687,1.216043993,8.387106664,0.142143345,3.004925932,2.235362828,3.434486306,3.004925932,Low,
9498,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Drepanorhynchus,Drepanorhynchus reichenowi,0.671979446,1.279991598,8.093752831,0.142143345,2.981540317,2.248522412,3.328581047,2.981540317,Low,
9499,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris chloropygius,0.663552611,0.980948213,10.51072075,0.142143345,2.831052653,2.335541958,2.953181117,2.831052653,Low,
9500,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris minullus,0.678480344,1.00292594,10.64208817,0.142143345,2.956683612,2.373068702,3.113155692,2.956683612,Low,
9501,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris gertrudis,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9502,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris manoensis,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9503,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris chalybeus,0.677111328,1.024504875,12.27718306,0.142143345,3.00904698,2.623998192,3.121547561,3.00904698,Low,
9504,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris neergaardi,0.662948348,0.979070998,11.42498833,0.142143345,2.825078054,2.463888629,2.945975311,2.825078054,Low,
9505,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris afer,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9506,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris stuhlmanni,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9507,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris prigoginei,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9508,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris ludovicensis,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9509,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris reichenowi,0.689094342,1.038398314,11.04912769,0.142143345,3.068709035,2.461356873,3.254808097,3.068709035,Low,
9510,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris regius,0.706358269,1.072423438,11.2514674,0.142143345,3.232316808,2.519306796,3.477933944,3.232316808,Low,
9511,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris rockefelleri,0.672015288,0.831386666,10.42388194,0.142143345,2.68887178,2.194896031,2.880309263,2.68887178,Low,
9512,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris mediocris,0.347,1.144208007,6.1,0.142143345,1.665108883,1.848640858,1.675601575,1.848640858,Low,
9513,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris usambaricus,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9514,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris fuelleborni,0.686594716,0.904145504,11.55980771,0.142143345,2.961740431,2.418776973,3.094902173,2.961740431,Low,
9515,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris moreaui,0.692549845,0.905206952,11.44820862,0.142143345,2.960952761,2.403824475,3.157766704,2.960952761,Low,
9516,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris loveridgei,0.676883892,1.042006311,12.92061315,0.142143345,3.054955518,2.730471221,3.136869041,3.054955518,Low,
9517,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris pulchellus,0.6150625,1.144208007,5.666666667,0.142143345,2.398601145,1.787045409,2.742032329,2.398601145,Low,
9518,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris melanogastrus,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9519,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris mariquensis,0.648761713,1.137960327,13.20511806,0.142143345,2.937973783,2.853226492,2.985030356,2.937973783,Low,
9520,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris shelleyi,0.705422002,1.096862835,12.13358841,0.142143345,3.306531405,2.665659926,3.491549495,3.306531405,Low,
9521,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris congensis,0.669267838,0.895717521,11.61568223,0.142143345,2.821610436,2.419489163,2.919312184,2.821610436,Low,
9522,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris erythrocercus,0.684877739,1.050768796,11.24087894,0.142143345,3.0503831,2.499225138,3.224140289,3.0503831,Low,
9523,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris nectarinioides,0.667963021,0.969544603,10.25230525,0.142143345,2.801257565,2.289027252,2.981257344,2.801257565,Low,
9524,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris bifasciatus,0.761,1.144208007,10.69166667,0.142143345,3.754582579,2.501315718,4.328308425,3.754582579,Low,
9525,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris tsavoensis,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9526,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris chalcomelas,0.701169204,0.904358211,11.23964028,0.142143345,3.024644416,2.373449776,3.250733529,3.024644416,Low,
9527,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris pembae,0.637731667,1.099883711,12.28348798,0.142143345,2.805716992,2.689558631,2.860268511,2.805716992,Low,
9528,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris bouvieri,0.684259466,1.048640813,11.22176474,0.142143345,3.043785667,2.494682677,3.215798312,3.043785667,Low,
9529,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris osea,0.618521493,1.037658432,12.13980954,0.142143345,2.621298042,2.615755327,2.659038095,2.621298042,Low,
9530,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris habessinicus,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9531,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris hellmayri,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9532,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris coccinigastrus,0.731587531,1.202135269,12.96383803,0.142143345,3.700266881,2.873983042,3.927744603,3.700266881,Low,
9533,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris johannae,0.677017925,1.212974359,13.18308295,0.142143345,3.226995445,2.914445634,3.309121413,3.226995445,Low,
9534,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris superbus,0.740297798,1.240898974,13.06350967,0.142143345,3.825374209,2.921404405,4.091463168,3.825374209,Low,
9535,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris rufipennis,0.640479591,1.021190572,12.69905616,0.142143345,2.762877814,2.681121449,2.802673834,2.762877814,Low,
9536,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris oustaleti,0.698724794,0.958871888,11.08801275,0.142143345,3.060696053,2.398661852,3.278096239,3.060696053,Low,
9537,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris talatala,0.691520882,1.095304581,11.09424373,0.142143345,3.143450147,2.516587238,3.337015094,3.143450147,Low,
9538,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris venustus,0.75325,0.991914865,10.61233825,0.142143345,3.534801624,2.359394025,4.044599769,3.534801624,Low,
9539,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris fuscus,0.657704405,0.988093091,11.76966481,0.142143345,2.830403005,2.520621759,2.909544651,2.830403005,Low,
9540,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris ursulae,0.686398597,1.029210266,11.06841502,0.142143345,3.039853036,2.456216411,3.21797151,3.039853036,Low,
9541,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris batesi,0.631329543,1.051199312,11.46034814,0.142143345,2.69334535,2.530790545,2.763648821,2.69334535,Low,
9542,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris cupreus,0.632515464,1.08249412,11.8805139,0.142143345,2.754286524,2.617360771,2.803697061,2.754286524,Low,
9543,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris asiaticus,0.626403796,1.062596115,22,0.142143345,2.73853599,4.038708739,2.739282841,4.038708739,Low,
9544,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris jugularis,0.6150625,1.144208007,9,0.142143345,2.627211313,2.260856559,2.742032329,2.627211313,Low,
9545,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris idenburgi,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9546,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris buettikoferi,0.698015629,0.933194118,11.87874071,0.142143345,3.081914577,2.489030723,3.244623768,3.081914577,Low,
9547,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris solaris,0.699159367,0.933194118,11.85201633,0.142143345,3.091231052,2.485232031,3.257213184,3.091231052,Low,
9548,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris sovimanga,0.673115233,1.011374115,11.6014025,0.142143345,2.965836581,2.516676173,3.070556129,2.965836581,Low,
9549,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris humbloti,0.70475517,1.066580241,11.60371953,0.142143345,3.270701369,2.564364466,3.453599753,3.270701369,Low,
9550,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris comorensis,0.708277768,1.129530962,11.03267605,0.142143345,3.304218295,2.537197131,3.557449339,3.304218295,Low,
9551,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris coquerellii,0.685793397,0.923264339,10.7173382,0.142143345,2.929512674,2.315426759,3.105883643,2.929512674,Low,
9552,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris dussumieri,0.734118178,1.18237496,12.4920323,0.142143345,3.642042262,2.789967485,3.943444417,3.642042262,Low,
9553,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris moebii,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9554,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris voeltzkowi,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9555,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris notatus,0.6150625,1.144208007,10.69166667,0.142143345,2.689360425,2.501315718,2.742032329,2.689360425,Low,
9556,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Cinnyris,Cinnyris lotenius,0.664769659,1.010407496,11.42926825,0.142143345,2.868787671,2.491379215,2.99343104,2.868787671,Low,
9557,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga duyvenbodei,0.586996146,0.852326951,5.034803946,0.142143345,1.899053931,1.446838221,2.273611862,1.899053931,Low,
9558,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga ignicauda,0.609162198,0.99712052,6.107759927,0.142143345,2.232633903,1.7235639,2.55572666,2.232633903,Low,
9559,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga saturata,0.544055638,0.977424781,5.9535963,0.142143345,2.010931598,1.684754446,2.170674843,2.010931598,Low,
9560,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga nipalensis,0.597670797,0.963787647,5.839778438,0.142143345,2.162775344,1.656877288,2.449314406,2.162775344,Low,
9561,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga gouldiae,0.57594836,0.904541422,5.534869642,0.142143345,2.035443892,1.562711764,2.262744777,2.035443892,Low,
9562,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga temminckii,0.590499309,1.144208007,4,0.142143345,2.032553545,1.550139834,2.586206328,2.032553545,Low,
9563,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga mystacalis,0.590499309,1.144208007,4,0.142143345,2.032553545,1.550139834,2.586206328,2.032553545,Low,
9564,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga shelleyi,0.538190206,0.832767407,4.849242042,0.142143345,1.761724413,1.403682547,1.998161067,1.761724413,Low,
9565,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga vigorsii,0.590499309,1.144208007,4,0.142143345,2.032553545,1.550139834,2.586206328,2.032553545,Low,
9566,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga siparaja,0.590499309,1.144208007,4,0.142143345,2.032553545,1.550139834,2.586206328,2.032553545,Low,
9567,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga magnifica,0.590499309,1.144208007,4,0.142143345,2.032553545,1.550139834,2.586206328,2.032553545,Low,
9568,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga pulcherrima,0.568316447,0.907851041,5.316371299,0.142143345,1.909251817,1.534492857,2.224362738,1.909251817,Low,
9569,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga flagrans,0.575569919,0.869815094,5.299440752,0.142143345,1.888785087,1.499456902,2.225915768,1.888785087,Low,
9570,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga guimarasensis,0.590499309,1.144208007,4,0.142143345,2.032553545,1.550139834,2.586206328,2.032553545,Low,
9571,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga bella,0.547191997,0.787486967,4.758424623,0.142143345,1.737991238,1.351929328,1.995928499,1.737991238,Low,
9572,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga eximia,0.581235016,0.852326951,5.084559649,0.142143345,1.88504725,1.453910664,2.240301204,1.88504725,Low,
9573,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga latouchii,0.590499309,1.144208007,4,0.142143345,2.032553545,1.550139834,2.586206328,2.032553545,Low,
9574,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga christinae,0.590499309,1.144208007,4,0.142143345,2.032553545,1.550139834,2.586206328,2.032553545,Low,
9575,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga linaraborae,0.592944421,0.881967369,5.257385858,0.142143345,1.943178426,1.503903989,2.338634349,1.943178426,Low,
9576,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga primigenia,0.590911673,0.877190801,5.231152344,0.142143345,1.933449689,1.496077459,2.321650674,1.933449689,Low,
9577,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Nectariniidae,Aethopyga,Aethopyga boltoni,0.592038539,0.879353709,5.241191124,0.142143345,1.938357561,1.49935987,2.330565639,1.938357561,Low,
9578,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella himalayana,0.537524893,1.04514655,10.80147709,0.142143345,2.195505883,2.431944008,2.207425092,2.431944008,Medium,
9579,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella collaris,0.597811245,1.184121712,11.71881855,0.142143345,2.645463658,2.681558759,2.67051644,2.681558759,Low,
9580,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella immaculata,0.572790945,0.988421439,10.56277441,0.142143345,2.305191055,2.349351997,2.329195794,2.349351997,Medium,
9581,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella rubeculoides,0.534218883,0.962816709,11.09302282,0.142143345,2.09861151,2.402758091,2.109747882,2.402758091,Medium,
9582,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella strophiata,0.554438801,0.981017075,9.431392195,0.142143345,2.180598042,2.182181661,2.225377675,2.182181661,High,
9583,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella fulvescens,0.554867867,0.985026214,10.08409114,0.142143345,2.203810659,2.278397739,2.231550169,2.278397739,High,
9584,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella koslowi,0.543773674,0.970520373,10.03764374,0.142143345,2.139759903,2.259351618,2.162414928,2.259351618,High,
9585,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella rubida,0.540706083,1.003922467,9.856893058,0.142143345,2.159771235,2.26231332,2.181177517,2.26231332,High,
9586,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella montanella,0.473791379,1,9.92059067,0.142143345,1.89468375,2.268002597,1.900386957,2.268002597,High,
9587,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella modularis,0.495144763,1,20.8,0.142143345,1.980757667,3.814438231,1.980765825,3.814438231,Low,
9588,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella atrogularis,0.547769749,1.024369916,10.46690587,0.142143345,2.211252628,2.366563562,2.235632868,2.366563562,Medium,
9589,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Prunellidae,Prunella,Prunella ocularis,0.599584378,1.041699759,11.16845205,0.142143345,2.499357068,2.481150204,2.539104818,2.499357068,Medium,
9590,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Peucedramidae,Peucedramus,Peucedramus taeniatus,0.576029867,1,7.322026189,0.142143345,2.208186825,1.89863395,2.358656712,2.208186825,Low,
9591,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Urocynchramidae,Urocynchramus,Urocynchramus pylzowi,0.548340617,1.05506096,10.04792746,0.142143345,2.244482658,2.333337085,2.269118805,2.333337085,Low,
9592,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Ploceidae,Bubalornis,Bubalornis albirostris,0.716995128,1.335271859,20,0.142143345,3.842962423,3.98833875,3.868779932,3.98833875,Low,
9593,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Ploceidae,Bubalornis,Bubalornis niger,0.649349852,1.274201958,20,0.142143345,3.122493614,3.935949529,3.126047325,3.935949529,Low,
9594,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Ploceidae,Dinemellia,Dinemellia dinemelli,0.600755937,1.18224662,10.83624867,0.142143345,2.646366524,2.554498764,2.686980172,2.646366524,Low,
9595,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Ploceidae,Plocepasser,Plocepasser mahali,0.647935857,1.186410491,10.04635447,0.142143345,2.894665993,2.445792565,3.026801993,2.894665993,Low,
9596,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Ploceidae,Plocepasser,Plocepasser superciliosus,0.601431694,1.109184196,9.92861611,0.142143345,2.555853986,2.362807749,2.618164426,2.555853986,Low,
9597,PASSERIFORMES,PASSERI,PASSEROID OSCINES,Ploceidae,Plocepasser,Plocepasser donaldsoni,0.704942909,1.226887776,9.630199178,0.142143345,3.303522751,2.421362568,3.616062382,3.303522751,Low,
